"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0100000US","United States","334922499","*****",
"0400000US17","Illinois","12694798","*****",
"1400000US17031826800","Census Tract 8268; Cook County; Illinois","4554","429",
"1400000US17031826901","Census Tract 8269.01; Cook County; Illinois","1629","349",
"1400000US17031826902","Census Tract 8269.02; Cook County; Illinois","1244","404",
"1400000US17031827000","Census Tract 8270; Cook County; Illinois","3162","698",
"1400000US17031827100","Census Tract 8271; Cook County; Illinois","1982","348",
"1400000US17031827200","Census Tract 8272; Cook County; Illinois","3546","615",
"1400000US17031827300","Census Tract 8273; Cook County; Illinois","2546","556",
"1400000US17031827400","Census Tract 8274; Cook County; Illinois","2716","647",
"1400000US17031827500","Census Tract 8275; Cook County; Illinois","5130","875",
"1400000US17031827600","Census Tract 8276; Cook County; Illinois","2804","451",
"1400000US17031827700","Census Tract 8277; Cook County; Illinois","2568","453",
"1400000US17031827801","Census Tract 8278.01; Cook County; Illinois","4429","538",
"1400000US17031827802","Census Tract 8278.02; Cook County; Illinois","3318","590",
"1400000US17031827804","Census Tract 8278.04; Cook County; Illinois","2968","559",
"1400000US17031827805","Census Tract 8278.05; Cook County; Illinois","2531","357",
"1400000US17031827901","Census Tract 8279.01; Cook County; Illinois","1963","275",
"1400000US17031827902","Census Tract 8279.02; Cook County; Illinois","4415","795",
"1400000US17031828000","Census Tract 8280; Cook County; Illinois","5254","614",
"1400000US17031828100","Census Tract 8281; Cook County; Illinois","4497","706",
"1400000US17031828201","Census Tract 8282.01; Cook County; Illinois","4116","488",
"1400000US17031828202","Census Tract 8282.02; Cook County; Illinois","5111","735",
"1400000US17031828300","Census Tract 8283; Cook County; Illinois","3015","430",
"1400000US17031828401","Census Tract 8284.01; Cook County; Illinois","3426","441",
"1400000US17031828402","Census Tract 8284.02; Cook County; Illinois","3442","425",
"1400000US17031828503","Census Tract 8285.03; Cook County; Illinois","4500","614",
"1400000US17031828504","Census Tract 8285.04; Cook County; Illinois","4848","549",
"1400000US17031828505","Census Tract 8285.05; Cook County; Illinois","6643","1453",
"1400000US17031828507","Census Tract 8285.07; Cook County; Illinois","4172","855",
"1400000US17031828508","Census Tract 8285.08; Cook County; Illinois","4443","823",
"1400000US17031828601","Census Tract 8286.01; Cook County; Illinois","4153","324",
"1400000US17031828602","Census Tract 8286.02; Cook County; Illinois","4417","308",
"1400000US17031828701","Census Tract 8287.01; Cook County; Illinois","4236","573",
"1400000US17031828702","Census Tract 8287.02; Cook County; Illinois","3893","516",
"1400000US17031828801","Census Tract 8288.01; Cook County; Illinois","5318","783",
"1400000US17031828802","Census Tract 8288.02; Cook County; Illinois","3129","495",
"1400000US17031828900","Census Tract 8289; Cook County; Illinois","3918","814",
"1400000US17031829000","Census Tract 8290; Cook County; Illinois","811","177",
"1400000US17031829100","Census Tract 8291; Cook County; Illinois","3151","668",
"1400000US17031829200","Census Tract 8292; Cook County; Illinois","5709","645",
"1400000US17031829301","Census Tract 8293.01; Cook County; Illinois","3932","647",
"1400000US17031829302","Census Tract 8293.02; Cook County; Illinois","3110","797",
"1400000US17031829401","Census Tract 8294.01; Cook County; Illinois","983","126",
"1400000US17031829402","Census Tract 8294.02; Cook County; Illinois","3031","70",
"1400000US17031829500","Census Tract 8295; Cook County; Illinois","3907","18",
"1400000US17031829600","Census Tract 8296; Cook County; Illinois","2884","376",
"1400000US17031829700","Census Tract 8297; Cook County; Illinois","2778","578",
"1400000US17031829800","Census Tract 8298; Cook County; Illinois","6072","836",
"1400000US17031829902","Census Tract 8299.02; Cook County; Illinois","7535","1097",
"1400000US17031829903","Census Tract 8299.03; Cook County; Illinois","3571","500",
"1400000US17031829904","Census Tract 8299.04; Cook County; Illinois","4539","559",
"1400000US17031830001","Census Tract 8300.01; Cook County; Illinois","2349","622",
"1400000US17031830003","Census Tract 8300.03; Cook County; Illinois","7804","881",
"1400000US17031830004","Census Tract 8300.04; Cook County; Illinois","6514","718",
"1400000US17031830005","Census Tract 8300.05; Cook County; Illinois","3542","439",
"1400000US17031830006","Census Tract 8300.06; Cook County; Illinois","2399","438",
"1400000US17031830007","Census Tract 8300.07; Cook County; Illinois","4872","691",
"1400000US17031830008","Census Tract 8300.08; Cook County; Illinois","4370","551",
"1400000US17031830100","Census Tract 8301; Cook County; Illinois","2812","537",
"1400000US17031830201","Census Tract 8302.01; Cook County; Illinois","5266","793",
"1400000US17031830202","Census Tract 8302.02; Cook County; Illinois","3462","468",
"1400000US17031830300","Census Tract 8303; Cook County; Illinois","5238","709",
"1400000US17031830400","Census Tract 8304; Cook County; Illinois","4003","611",
"1400000US17031830500","Census Tract 8305; Cook County; Illinois","4071","849",
"1400000US17031830600","Census Tract 8306; Cook County; Illinois","4665","825",
"1400000US17031830700","Census Tract 8307; Cook County; Illinois","4285","583",
"1400000US17031830800","Census Tract 8308; Cook County; Illinois","2603","298",
"1400000US17031830900","Census Tract 8309; Cook County; Illinois","3359","398",
"1400000US17031831000","Census Tract 8310; Cook County; Illinois","2431","320",
"1400000US17031831100","Census Tract 8311; Cook County; Illinois","6760","1002",
"1400000US17031831200","Census Tract 8312; Cook County; Illinois","4597","673",
"1400000US17031831300","Census Tract 8313; Cook County; Illinois","1310","520",
"1400000US17031831400","Census Tract 8314; Cook County; Illinois","2767","590",
"1400000US17031831500","Census Tract 8315; Cook County; Illinois","3778","767",
"1400000US17031831600","Census Tract 8316; Cook County; Illinois","7240","1246",
"1400000US17031831700","Census Tract 8317; Cook County; Illinois","2270","379",
"1400000US17031831800","Census Tract 8318; Cook County; Illinois","6600","1142",
"1400000US17031831900","Census Tract 8319; Cook County; Illinois","2991","463",
"1400000US17031832000","Census Tract 8320; Cook County; Illinois","1874","209",
"1400000US17031832100","Census Tract 8321; Cook County; Illinois","3957","628",
"1400000US17031832200","Census Tract 8322; Cook County; Illinois","3206","391",
"1400000US17031832300","Census Tract 8323; Cook County; Illinois","2316","243",
"1400000US17031832400","Census Tract 8324; Cook County; Illinois","3487","484",
"1400000US17031832500","Census Tract 8325; Cook County; Illinois","3439","367",
"1400000US17031832600","Census Tract 8326; Cook County; Illinois","4150","568",
"1400000US17031832900","Census Tract 8329; Cook County; Illinois","2162","362",
"1400000US17031833000","Census Tract 8330; Cook County; Illinois","6109","944",
"1400000US17031833100","Census Tract 8331; Cook County; Illinois","9022","932",
"1400000US17031833300","Census Tract 8333; Cook County; Illinois","2861","577",
"1400000US17031833900","Census Tract 8339; Cook County; Illinois","2716","600",
"1400000US17031834000","Census Tract 8340; Cook County; Illinois","3029","620",
"1400000US17031834200","Census Tract 8342; Cook County; Illinois","4687","1088",
"1400000US17031834300","Census Tract 8343; Cook County; Illinois","6103","1016",
"1400000US17031834400","Census Tract 8344; Cook County; Illinois","3733","591",
"1400000US17031834500","Census Tract 8345; Cook County; Illinois","1616","426",
"1400000US17031834600","Census Tract 8346; Cook County; Illinois","2299","519",
"1400000US17031834700","Census Tract 8347; Cook County; Illinois","1580","341",
"1400000US17031834800","Census Tract 8348; Cook County; Illinois","1780","437",
"1400000US17031834900","Census Tract 8349; Cook County; Illinois","1010","281",
"1400000US17031835000","Census Tract 8350; Cook County; Illinois","5468","1081",
"1400000US17031835100","Census Tract 8351; Cook County; Illinois","4617","1015",
"1400000US17031835200","Census Tract 8352; Cook County; Illinois","2057","475",
"1400000US17031835500","Census Tract 8355; Cook County; Illinois","1545","391",
"1400000US17031835600","Census Tract 8356; Cook County; Illinois","725","226",
"1400000US17031835800","Census Tract 8358; Cook County; Illinois","2031","420",
"1400000US17031836000","Census Tract 8360; Cook County; Illinois","2695","512",
"1400000US17031836100","Census Tract 8361; Cook County; Illinois","2110","517",
"1400000US17031836200","Census Tract 8362; Cook County; Illinois","2281","206",
"1400000US17031836300","Census Tract 8363; Cook County; Illinois","1849","267",
"1400000US17031836400","Census Tract 8364; Cook County; Illinois","3357","612",
"1400000US17031836500","Census Tract 8365; Cook County; Illinois","1680","374",
"1400000US17031836600","Census Tract 8366; Cook County; Illinois","2906","534",
"1400000US17031836700","Census Tract 8367; Cook County; Illinois","3150","933",
"1400000US17031836800","Census Tract 8368; Cook County; Illinois","2867","911",
"1400000US17031836900","Census Tract 8369; Cook County; Illinois","2181","973",
"1400000US17031837000","Census Tract 8370; Cook County; Illinois","2318","539",
"1400000US17031837100","Census Tract 8371; Cook County; Illinois","1584","381",
"1400000US17031837300","Census Tract 8373; Cook County; Illinois","2164","302",
"1400000US17031837400","Census Tract 8374; Cook County; Illinois","1956","398",
"1400000US17031837800","Census Tract 8378; Cook County; Illinois","2467","419",
"1400000US17031838000","Census Tract 8380; Cook County; Illinois","3069","616",
"1400000US17031838100","Census Tract 8381; Cook County; Illinois","1873","361",
"1400000US17031838200","Census Tract 8382; Cook County; Illinois","1606","275",
"1400000US17031838300","Census Tract 8383; Cook County; Illinois","3014","380",
"1400000US17031838600","Census Tract 8386; Cook County; Illinois","1642","509",
"1400000US17031838700","Census Tract 8387; Cook County; Illinois","4136","1120",
"1400000US17031838800","Census Tract 8388; Cook County; Illinois","2396","580",
"1400000US17031839000","Census Tract 8390; Cook County; Illinois","10391","971",
"1400000US17031839100","Census Tract 8391; Cook County; Illinois","8355","896",
"1400000US17031839200","Census Tract 8392; Cook County; Illinois","2295","325",
"1400000US17031839500","Census Tract 8395; Cook County; Illinois","1827","339",
"1400000US17031839600","Census Tract 8396; Cook County; Illinois","1687","264",
"1400000US17031839700","Census Tract 8397; Cook County; Illinois","4910","747",
"1400000US17031839800","Census Tract 8398; Cook County; Illinois","2747","451",
"1400000US17031839900","Census Tract 8399; Cook County; Illinois","4568","446",
"1400000US17031840000","Census Tract 8400; Cook County; Illinois","2622","406",
"1400000US17031840100","Census Tract 8401; Cook County; Illinois","2879","467",
"1400000US17031840200","Census Tract 8402; Cook County; Illinois","2233","285",
"1400000US17031840300","Census Tract 8403; Cook County; Illinois","3548","533",
"1400000US17031840400","Census Tract 8404; Cook County; Illinois","3426","561",
"1400000US17031840700","Census Tract 8407; Cook County; Illinois","4001","983",
"1400000US17031840800","Census Tract 8408; Cook County; Illinois","3457","614",
"1400000US17031841000","Census Tract 8410; Cook County; Illinois","1280","172",
"1400000US17031841100","Census Tract 8411; Cook County; Illinois","7324","955",
"1400000US17031841200","Census Tract 8412; Cook County; Illinois","5004","934",
"1400000US17031841300","Census Tract 8413; Cook County; Illinois","3970","696",
"1400000US17031841500","Census Tract 8415; Cook County; Illinois","2735","949",
"1400000US17031841700","Census Tract 8417; Cook County; Illinois","1249","264",
"1400000US17031841800","Census Tract 8418; Cook County; Illinois","2249","395",
"1400000US17031841900","Census Tract 8419; Cook County; Illinois","6567","459",
"1400000US17031842000","Census Tract 8420; Cook County; Illinois","2768","231",
"1400000US17031842100","Census Tract 8421; Cook County; Illinois","6780","1245",
"1400000US17031842200","Census Tract 8422; Cook County; Illinois","3807","591",
"1400000US17031842300","Census Tract 8423; Cook County; Illinois","3490","447",
"1400000US17031842400","Census Tract 8424; Cook County; Illinois","2855","490",
"1400000US17031842500","Census Tract 8425; Cook County; Illinois","3066","457",
"1400000US17031842600","Census Tract 8426; Cook County; Illinois","4223","636",
"1400000US17031842800","Census Tract 8428; Cook County; Illinois","7411","1211",
"1400000US17031842900","Census Tract 8429; Cook County; Illinois","2422","459",
"1400000US17031843000","Census Tract 8430; Cook County; Illinois","2271","541",
"1400000US17031843100","Census Tract 8431; Cook County; Illinois","1381","347",
"1400000US17031843200","Census Tract 8432; Cook County; Illinois","2135","330",
"1400000US17031843300","Census Tract 8433; Cook County; Illinois","1718","226",
"1400000US17031843400","Census Tract 8434; Cook County; Illinois","1279","281",
"1400000US17031843500","Census Tract 8435; Cook County; Illinois","8706","392",
"1400000US17031843600","Census Tract 8436; Cook County; Illinois","2974","510",
"1400000US17031843700","Census Tract 8437; Cook County; Illinois","2602","360",
"1400000US17031843800","Census Tract 8438; Cook County; Illinois","1960","398",
"1400000US17031843900","Census Tract 8439; Cook County; Illinois","3712","655",
"1400000US17031844600","Census Tract 8446; Cook County; Illinois","2081","988",
"1400000US17031844700","Census Tract 8447; Cook County; Illinois","2311","336",
"1400000US17031980000","Census Tract 9800; Cook County; Illinois","0","13",
"1400000US17031980100","Census Tract 9801; Cook County; Illinois","0","13",
"1400000US17031990000","Census Tract 9900; Cook County; Illinois","0","13",
"1600000US1714000","Chicago city, Illinois","2711226","63",
